book	chapter	verse	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	45	23		 ⲫⲓⲛⲉⲉⲥ ⲡϣⲏⲣⲉ ⲛ̅ⲉⲗⲉⲁⲍⲁⲣ ⲡⲙⲉϩϣⲟⲙⲛ̅ⲧ ⲉⲡⲉⲟⲟⲩ ϩⲙ̅ ⲡⲧⲣⲉϥⲕⲱϩ ϩⲛ̅ ⲑⲟⲧⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ.	 The third in glory is Phinees the son of Eleazar, because he had zeal in the fear of the Lord,							
Wisdom of Jesus son of Sirach	45			 ⲁⲩⲱ ⲛϥ̅ⲁϩⲉ ⲣⲁⲧϥ̅ ϩⲙ̅ ⲡϭⲱⲛⲧ̅ ⲙ̅ⲡⲗⲁⲟⲥ ϩⲛ̅ ⲧⲙⲛ̅ⲧⲁⲅⲁⲑⲟⲛ ⲙ̅ⲡⲟⲩⲣⲟⲧ ⲛ̅ⲧⲉϥⲯⲩⲭⲏ ⲁⲩⲱ ⲁϥϥⲓ ⲉⲃⲟⲗ ϩⲓϫⲛ̅ ⲡⲗⲁⲟⲥ ⲙ̅ⲡⲓⲥⲣⲁⲏⲗ.	and stood up with good courage of heart: when the people were turned back, and made reconciliation for Israel.							
Wisdom of Jesus son of Sirach	45	24		 ⲉⲧⲃⲉ ⲡⲁⲓ̈ ⲁⲩⲥⲙⲓⲛⲉ ⲛⲙ̅ⲙⲁϥ ⲛ̅ⲟⲩⲇⲓⲁⲑⲏⲕⲏ ⲛ̅ⲉⲓⲣⲏⲛⲏ ⲉⲁϩⲉⲣⲁⲧϥ̅ ⲉⲡⲉⲧⲟⲩⲁⲁⲃ ⲙ̅ⲡⲉϥⲗⲁⲟⲥ	 Therefore was there a covenant of peace made with him, that he should be the chief of the sanctuary and of his people,							
Wisdom of Jesus son of Sirach	45			 ϫⲉ ⲉⲥⲉϣⲱⲡⲉ ⲛⲁϥ ⲙⲛ̅ ⲡⲉϥⲥⲡⲉⲣⲙⲁ ⲧⲙⲛ̅ⲧⲛⲟϭ ⲙⲛ̅ ⲧⲙⲛ̅ⲧⲟⲩⲏⲏⲃ ϣⲁ ⲉⲛⲉϩ.	and that he and his posterity should have the dignity of the priesthood for ever:							
Wisdom of Jesus son of Sirach	45	25		 ⲁⲩⲱ ⲟⲩⲇⲓⲁⲑⲏⲕⲏ ⲙ̅ⲡϣⲏⲣⲉ ⲇⲁⲩⲓⲇ ⲉⲃⲟⲗ ϩⲛ̅ ⲧⲉⲫⲩⲗⲏ ⲛ̅ⲓⲟⲩⲇⲁ ⲟⲩⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲙ̅ⲡϣⲏⲣⲉ ⲙ̅ⲡⲣ̅ⲣⲟ ⲉⲃⲟⲗ ϩⲛ̅ ⲟⲩϣⲏⲣⲉ ⲛ̅ⲟⲩⲱⲧ ⲧⲉⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲛ̅ⲁⲁⲣⲱⲛ ⲙⲛ̅ ⲡⲉϥⲥⲡⲉⲣⲙⲁ.	 According to the covenant made with David son of Jesse, of the tribe of Juda, that the inheritance of the king should be to his posterity alone: so the inheritance of Aaron should also be unto his seed.							
Wisdom of Jesus son of Sirach	45	26		 ⲉϥⲉϯ ⲛ̅ⲧⲛ̅ ⲛ̅ⲟⲩⲥⲟⲫⲓⲁ ϩⲙ̅ ⲡⲉⲧⲛ̅ϩⲏⲧ ⲉⲕⲣⲓⲛⲉ ⲙ̅ⲡⲉϥⲗⲁⲟⲥ ϩⲛ̅ ⲟⲩⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ	 God give you wisdom in your heart to judge his people in righteousness,							
Wisdom of Jesus son of Sirach	45			 ϫⲉ ⲛⲉ ⲛⲉⲩⲁⲅⲁⲑⲟⲛ ⲧⲁⲕⲟ ⲛ̅ⲧⲉ ⲡⲉⲩⲉⲟⲟⲩ ϣⲱⲡⲉ ϣⲁ ϩⲛ̅ϫⲱⲙ ⲛ̅ϫⲱⲙ.	that their good things be not abolished, and that their glory may endure for ever.							
Wisdom of Jesus son of Sirach	46	1		 ⲓ̈ⲏⲥⲟⲩⲥ ⲡϣⲏⲣⲉ ⲛ̅ⲛⲁⲩⲏ ⲡϫⲱⲱⲣⲉ ϩⲙ̅ ⲡⲡⲟⲗⲉⲙⲟⲥ ⲡⲉⲛⲧⲁϥⲣ̅ ⲡⲙⲁ ⲙ̅ⲙⲱⲩ̈ⲥⲏⲥ ϩⲛ̅ ⲛⲉⲡⲣⲟⲫⲏⲧⲓⲁ	 Jesus the son a Nave was valiant in the wars, and was the successor of Moses in prophecies,							
Wisdom of Jesus son of Sirach	46			 ⲡⲁⲓ̈ ⲉⲛⲧⲁϥϣⲱⲡⲉ ⲕⲁⲧⲁ ⲡⲉϥⲣⲁⲛ ⲛ̅ⲛⲟϭ ⲉϫⲛ̅ ⲡⲉⲩϫⲁⲓ̈ ⲛ̅ⲛⲉϥⲥⲱⲧⲡ̅	who according to his name was made great for the saving of the elect of God,							
Wisdom of Jesus son of Sirach	46			 ⲉϫⲓ ⲕⲃⲁ ϩⲛ̅ ⲛ̅ϫⲁϫⲉ ⲉⲧⲧⲱⲟⲩⲛ ⲉϫⲱⲟⲩ ϫⲉ ⲉϥⲉϯⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲙ̅ⲡⲓⲥⲣⲁⲏⲗ	and taking vengeance of the enemies that rose up against them, that he might set Israel in their inheritance.							
Wisdom of Jesus son of Sirach	46	2		 ⲛ̅ⲑⲉ ⲉⲛⲧⲁϥϫⲓⲉⲟⲟⲩ ϩⲙ̅ ⲡⲉϥϥⲓ ⲉϩⲣⲁⲓ̈ ⲛ̅ⲛⲉϥϭⲓϫ ϩⲙ̅ ⲡⲧⲣⲉϥⲥⲟⲟⲩⲧⲛ̅ ⲉⲃⲟⲗ ⲛ̅ⲧⲥⲏϥⲉ ⲉϫⲛ̅ ⲙ̅ⲡⲟⲗⲓⲥ.	 How great glory gat he, when he did lift up his hands, and stretched out his sword against the cities!							
Wisdom of Jesus son of Sirach	46	3		 ⲛⲓⲙ ⲡⲉⲛⲧⲁϥⲱϩ ⲉⲣⲁⲧϥ̅ ϩⲁ ⲧⲉϥϩⲏ ⲛ̅ⲧⲉⲓ̈ϩⲉ; ⲡϫⲟⲉⲓⲥ ⲅⲁⲣ ⲡⲉϯⲛⲉ ⲛⲁϥ ⲛ̅ⲛⲉⲧϯ ⲟⲩⲃⲏϥ.	 Who before him so stood to it? for the Lord himself brought his enemies unto him.							
Wisdom of Jesus son of Sirach	46	4		 ⲙⲏ ϩⲛ̅ ⲧⲉϥϭⲓϫ ⲁⲛ ⲁ ⲡⲣⲏ ⲧⲟⲟⲧⲉ ⲉⲡⲁϩⲟⲩ .........ϩⲟⲟⲩ ⲣ̅ⲥⲛⲁⲩ;	 Did not the sun go back by his means? and was not one day as long as two?							
Wisdom of Jesus son of Sirach	46	5		 ⲁϥⲉⲡⲓⲕⲁⲗⲉⲓ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲛ̅ⲛ̅ϭⲟⲙ ⲡⲉⲧϫⲟⲥⲉ ϩⲙ̅ ⲡⲧⲣⲉϥⲑⲗⲓⲃⲉ ⲛ̅ⲛ̅ϫⲁϫⲉ ⲉⲧⲙ̅ⲡⲉϥⲕⲱⲧⲉ ⲁⲩⲱ ⲁ ⲡϫⲟⲉⲓⲥ ⲥⲱⲧⲙ̅ ⲉⲣⲟϥ ϩⲛ̅ ϩⲛ̅ⲱⲛⲉ ⲛ̅ⲭⲁⲗⲁⲍⲁ ⲛ̅ⲛⲟϭ ⲛ̅ϭⲟⲙ.	 He called upon the most high Lord, when the enemies pressed upon him on every side; and the great Lord heard him. (6) And with hailstones of mighty power							
Wisdom of Jesus son of Sirach	46			 ⲁϥⲉⲓⲛⲉ ⲙ̅ⲙⲟⲟⲩ ϩⲙ̅ ⲡⲡⲟⲗⲉⲙⲟⲥ ⲉϫⲛ̅ ⲟⲩϩⲉⲑⲛⲟⲥ ⲁⲩⲱ ⲁϥⲧⲁⲕⲟ ⲛ̅ⲛⲉⲧⲟⲩⲃⲏϥ ϩⲙ̅ ⲡⲉⲩⲉⲓ ⲉϩⲣⲁⲓ̈	he made the battle to fall violently upon the nations, and in the descent of Beth-horon he destroyed them that resisted,							
Wisdom of Jesus son of Sirach	46			 ϫⲉ ⲉⲣⲉ ⲛ̅ϩⲉⲑⲛⲟⲥ ⲉⲓⲙⲉ ⲉⲧⲉⲩⲡⲁⲛϩⲟⲡⲗⲓⲁ ϫⲉ ⲉⲣⲉ ⲡⲉϥⲡⲟⲗⲉⲙⲟⲥ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡϫⲟⲉⲓⲥ: ⲕⲁⲓ ⲅⲁⲣ ⲁϥⲟⲩⲁϩϥ̅ ⲛ̅ⲥⲁ ⲟⲩϫⲱⲱⲣⲉ.	that the nations might know all their strength, because he fought in the sight of the Lord, and he followed the Mighty One.							
Wisdom of Jesus son of Sirach	46	7		 ⲁⲩⲱ ⲁϥⲉⲓⲣⲉ ⲛ̅ⲟⲩⲛⲁ ϩⲛ̅ ⲛⲉϩⲟⲟⲩ ⲙ̅ⲙⲱⲩ̈ⲥⲏⲥ ⲛ̅ⲧⲟϥ ⲙⲛ̅ ⲭⲁⲗⲉⲃ ⲡϣⲏⲣⲉ ⲛ̅ⲓ̈ⲉⲫⲟⲛⲏ:	 In the time of Moses also he did a work of mercy, he and Caleb the son of Jephunne,							
Wisdom of Jesus son of Sirach	46			 ⲁⲩⲱϩ ⲉⲣⲁⲧⲟⲩ ⲟⲩⲃⲏⲩ ⲉⲕⲱⲗⲩⲉ ⲙ̅ⲡⲗⲁⲟⲥ ⲉⲡⲛⲟⲃⲉ ⲁⲩⲱ ⲉⲧⲁⲗϭⲟ ⲙ̅ⲡⲉⲕⲣⲙ̅ⲣⲙ̅ ⲛ̅ⲧⲡⲟⲛⲏⲣⲓⲁ.	in that they withstood the congregation, and withheld the people from sin, and appeased the wicked murmuring.							
Wisdom of Jesus son of Sirach	46	8		 ⲁⲩⲱ ⲛ̅ⲧⲟⲟⲩ ⲛⲉ ⲛ̅ⲧⲁⲩⲟⲩϫⲁⲓ̈ ⲙ̅ⲡⲉⲥⲛⲁⲩ ⲉⲃⲟⲗ ϩⲛ̅ ⲥⲉ ⲛ̅ⲧⲃⲁ ⲙ̅ⲡⲉⲍⲟⲥ	 And of six hundred thousand people on foot, they two were preserved							
Wisdom of Jesus son of Sirach	46			 ⲉϫⲓⲧⲟⲩ ⲉϩⲟⲩⲛ ⲉⲧⲉⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲉⲩⲕⲁϩ ⲉϥϣⲟⲩⲉ ⲉⲣⲱⲧⲉ ⲉⲃⲟⲗ ϩⲓ ⲉⲃⲓⲱ.	to bring them in to the heritage, even unto the land that floweth with milk and honey.							
Wisdom of Jesus son of Sirach	46	9		 ⲁ ⲡϫⲟⲉⲓⲥ ϯ ⲟⲩϭⲟⲙ ⲛ̅ⲭⲁⲗⲉⲃ ⲁⲥϭⲱ ⲛⲙ̅ⲙⲁϥ ϣⲁ ⲧⲉϥⲙⲛ̅ⲧϩⲗ̅ⲗⲟ	 The Lord gave strength also unto Caleb, which remained with him unto his old age:							
Wisdom of Jesus son of Sirach	46			 ⲉⲧⲣⲉϥⲁⲗⲉ ⲉϫⲛ̅ ⲡϫⲓⲥⲉ ⲁⲩⲱ ⲁ ⲡⲉϥⲥⲡⲉⲣⲙⲁ ⲁⲙⲁϩⲧⲉ ⲛ̅ⲟⲩⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ	so that he entered upon the high places of the land, and his seed obtained it for an heritage:							
Wisdom of Jesus son of Sirach	46	10		 ϫⲉⲕⲁⲁⲥ ⲉⲣⲉ ⲛ̅ϣⲏⲣⲉ ⲧⲏⲣⲟⲩ ⲙ̅ⲡⲓⲥⲣⲁⲏⲗ ⲛⲁⲩ ϫⲉ ⲛⲁⲛⲟⲩ ⲟⲩⲁϩⲕ̅ ⲛ̅ⲥⲁ ⲡϫⲟⲉⲓⲥ.	 That all the children of Israel might see that it is good to follow the Lord.							
Wisdom of Jesus son of Sirach	46	11		 ⲁⲩⲱ ⲛⲉⲕⲣⲓⲧⲏⲥ ⲡⲟⲩⲁ ⲡⲟⲩⲁ ϩⲙ̅ ⲡⲉϥⲣⲁⲛ ⲛⲉⲧⲉ ⲙ̅ⲡⲉ ⲡⲉⲩϩⲏⲧ ⲡⲟⲣⲛⲉⲩⲉ ⲛ̅ϩⲏⲧⲟⲩ ⲁⲩⲱ ⲛⲉⲧⲉ ⲙ̅ⲡⲟⲩⲕⲟⲧⲟⲩ ⲉⲃⲟⲗ ⲙ̅ⲡϫⲟⲉⲓⲥ	 And concerning the judges, every one by name, whose heart went not a whoring, nor departed from the Lord,							
Wisdom of Jesus son of Sirach	46			 ⲉⲣⲉ ⲡⲉⲩⲣ̅ⲡⲙⲉⲉⲩⲉ ϣⲱⲡⲉ ϩⲛ̅ ϩⲉⲛⲥⲙⲟⲩ ⲁⲩⲱ ⲉⲣⲉ ⲛⲉⲩⲕⲁⲁⲥ ϯⲟⲩⲱ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲉⲩⲙⲁ ⲁⲩⲱ ⲛ̅ⲥⲉϯ ⲡⲉⲩⲣⲁⲛ ⲛ̅ϣⲃⲉⲓⲱ ⲉϫⲛ̅ ⲛⲉⲩϣⲏⲣⲉ ⲉⲧⲧⲁⲓ̈ⲏⲩ.	let their memory be blessed. (12) Let their bones flourish out of their place, and let the name of them that were honoured be continued upon their children.							
Wisdom of Jesus son of Sirach	46	13		 ⲁⲩⲙⲉⲣⲉ ⲥⲁⲙⲟⲩⲏⲗ ϩⲓⲧⲛ̅ ⲡⲉⲧϫⲟⲥⲉ ⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲡⲉ ⲁϥⲕⲁⲑⲓⲥⲧⲁ ⲛ̅ⲧⲙⲛ̅ⲧⲣ̅ⲣⲟ	 Samuel, the prophet of the Lord, beloved of his Lord, established a kingdom,							
Wisdom of Jesus son of Sirach	46			 ⲁⲩⲱ ⲁϥⲧⲱϩⲥ̅ ⲛ̅ϩⲛ̅ⲁⲣⲭⲱⲛ ⲉϫⲛ̅ ⲡⲉϥⲗⲁⲟⲥ ⲁϥⲕⲣⲓⲛⲉ ⲛ̅ⲧⲥⲩⲛⲁⲅⲱⲅⲏ ⲙ̅ⲡⲛⲟⲙⲟⲥ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ.	and anointed princes over his people. (14) By the law of the Lord he judged the congregation,							
Wisdom of Jesus son of Sirach	46			 ⲁ ⲡϫⲟⲉⲓⲥ ϭⲛ̅ⲡϣⲓⲛⲉ ⲛ̅ⲓ̈ⲁⲕⲱⲃ ⲁϥⲥⲟⲧⲡϥ̅ ϩⲛ̅ ⲧⲉϥⲡⲓⲥⲧⲟⲥ ⲙ̅ⲡⲣⲟⲫⲏⲧⲏⲥ ⲁⲩⲱ ⲁⲩⲥⲟⲩⲱⲛϥ̅ ϩⲛ̅ ⲧⲉϥⲣⲁⲥⲟⲩ ϫⲉ ϥⲛ̅ϩⲟⲧ ⲛⲁϥ:	and the Lord had respect unto Jacob. (15) By his faithfulness he was found a true prophet, and by his word he was known to be faithful in vision.							
Wisdom of Jesus son of Sirach	46	16		 ⲁϥⲉⲡⲓⲕⲁⲗⲓ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲛ̅ⲛ̅ϭⲟⲙ ϩⲙ̅ ⲡⲧⲣⲉ ⲛⲉϥϫⲁϫⲉ ⲑⲗⲓⲃⲉ ⲙ̅ⲙⲟϥ ⲙ̅ⲡⲉϥⲕⲱⲧⲉ ϩⲛ̅ ⲟⲩⲡⲣⲟⲥⲫⲟⲣⲁ ⲛ̅ϩⲓⲉⲓⲃ ⲛ̅ⲟⲩⲁⲙ ⲉⲣⲱⲧⲉ.	 He called upon the mighty Lord, when his enemies pressed upon him on every side, when he offered the sucking lamb.							
Wisdom of Jesus son of Sirach	46	17		 ⲁⲩⲱ ⲁ ⲡϫⲟⲉⲓⲥ ϯϩⲣⲟⲩⲃⲃⲁⲓ̈ ⲉⲃⲟⲗ ϩⲙ̅ ⲧⲡⲉ ⲁⲩⲱ ⲁϥⲧⲣⲉⲩⲥⲱⲧⲙ̅ ⲉⲧⲉϥⲥⲙⲏ ϩⲛ̅ ⲟⲩⲛⲟϭ ⲛ̅ϩⲣⲟⲟⲩ.	 And the Lord thundered from heaven, and with a great noise made his voice to be heard.							
Wisdom of Jesus son of Sirach	46	18		 ⲁϥⲟⲩⲱϣϥ̅ ⲛ̅ⲛⲟϭ ⲛ̅ⲧⲩⲣⲁⲛⲛⲟⲥ ⲁⲩⲱ ⲛ̅ⲁⲣⲭⲱⲛ ⲧⲏⲣⲟⲩ ⲛ̅ⲛⲉⲫⲩⲗⲓⲥⲧⲉⲓⲙ.	 And he destroyed the rulers of the Tyrians, and all the princes of the Philistines.							
Wisdom of Jesus son of Sirach	46	19		 ⲁⲩⲱ ϩⲁⲑⲏ ⲉⲙⲡⲁⲧϥ̅ⲕⲟⲧϥ̅ ⲛ̅ϣⲁ ⲉⲛⲉϩ ⲁϥⲣⲙ̅ⲛ̅ⲧⲣⲉ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡϫⲟⲓ̈ⲥ ⲙⲛ̅ ⲡⲣ̅ⲣⲟ	 And before his long sleep he made protestations in the sight of the Lord and his anointed,							
Wisdom of Jesus son of Sirach	46			 ϫⲉ ⲙ̅ⲡⲓϫⲓⲭⲣⲏⲙⲁ ⲛ̅ⲧⲛ̅ ⲥⲁⲣⲝ̅ ⲛⲓⲙ ϣⲁ ϩⲣⲁⲓ̈ ⲉⲩⲧⲟⲟⲩⲉ ⲁⲩⲱ ⲙ̅ⲡⲉ ⲗⲁⲁⲩ ⲛ̅ⲣⲱⲙⲉ ⲉⲛⲕⲁⲗⲓ ⲛⲁϥ.	I have not taken any man’s goods, so much as a shoe: and no man did accuse him.							
Wisdom of Jesus son of Sirach	46	20		 ⲁⲩⲱ ⲁϥⲡⲣⲟⲫⲏⲧⲉⲩⲉ ⲙⲛ̅ⲛ̅ⲥⲁ ⲧⲣⲉϥⲙⲟⲩ ⲁϥϫⲱ ⲉⲡⲣ̅ⲣⲟ ⲙ̅ⲡⲉϥⲙⲟⲩ:	 And after his death he prophesied, and shewed the king his end,							
Wisdom of Jesus son of Sirach	46			 ⲁⲩⲱ ⲁϥϫⲓⲥⲉ ⲛ̅ⲧⲉϥⲥⲙⲏ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲕⲁϩ ϩⲛ̅ ⲟⲩⲡⲣⲟⲫⲏⲧⲓⲁ ⲉϥⲱⲧⲉ ⲉⲃⲟⲗ ⲛ̅ⲧⲁⲛⲟⲙⲓⲁ ⲙ̅ⲡⲗⲁⲟⲥ.	and lifted up his voice from the earth in prophecy, to blot out the wickedness of the people.							
Wisdom of Jesus son of Sirach	47	1		 ⲙⲛ̅ⲛ̅ⲥⲁ ⲛⲁⲓ̈ ⲁ ⲛⲁⲑⲁⲛ ⲧⲱⲟⲩⲛ ⲁϥⲡⲣⲟⲫⲏⲧⲉⲩⲉ ϩⲛ̅ ⲛⲉϩⲟⲟⲩ ⲛ̅ⲇⲁⲩⲉⲓⲇ.	 And after him rose up Nathan to prophesy in the time of David.							
Wisdom of Jesus son of Sirach	47	2		 ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲱⲧ ⲉⲁⲩⲡⲟⲣϫϥ̅ ⲉⲃⲟⲗ ϩⲛ̅ ⲟⲩⲥⲱⲧⲏⲣⲓⲟⲛ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲛ̅ⲇⲁⲩⲉⲓⲇ ⲉⲃⲟⲗ ϩⲛ̅ ⲛ̅ϣⲏⲣⲉ ⲙ̅ⲡⲓⲥⲣⲁⲏⲗ.	 As is the fat taken away from the peace offering, so was David chosen out of the children of Israel.							
Wisdom of Jesus son of Sirach	47	3		 ⲁϥⲥⲱⲃⲉ ⲙⲛ̅ ⲙ̅ⲙⲟⲩⲓ̈ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲙⲁⲥ ⲃ̅ⲃⲁⲁⲙⲡⲉ ⲁⲩⲱ ⲙⲛ̅ ⲛ̅ⲁⲣⲝ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩϩⲓⲉⲓⲃ .....	 He played with lions as with kids, and with bears as with lambs.							
Wisdom of Jesus son of Sirach	47	4		 ...... ⲙ̅ⲡϥ̅ⲙⲟⲩⲟⲩⲧ ⲛ̅ⲟⲩⲅⲓⲅⲁⲥ ϩⲛ̅ ⲧⲉϥⲙⲛ̅ⲧⲕⲟⲩⲓ̈ ⲁⲩⲱ ⲁϥϥⲓ ⲛ̅ⲟⲩⲛⲟϭⲛⲉϭ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲗⲁⲟⲥ	 Slew he not a giant, when he was yet but young? and did he not take away reproach from the people,							
Wisdom of Jesus son of Sirach	47			 ϩⲙ̅ ⲡⲧⲣⲉϥϥⲓ ⲛ̅ⲧⲉϥϭⲓϫ ⲉϩⲣⲁⲓ̈ ϩⲛ̅ ⲟⲩⲱⲛⲉ ⲛ̅ⲥⲫⲉⲛⲇⲟⲛⲏ ⲉⲧⲁⲟⲩⲟ ⲉϩⲣⲁⲓ̈ ⲙ̅ⲡϫⲓⲥⲉ ⲛ̅ⲅⲟⲗⲓⲁⲑ;	when he lifted up his hand with the stone in the sling, and beat down the boasting of Goliath?							
Wisdom of Jesus son of Sirach	47	5		 ⲁϥⲉⲡⲓⲕⲁⲗⲉⲓ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲡⲉⲧϫⲟⲥⲉ ⲁⲩⲱ ⲁϥϯ ⲛ̅ⲟⲩϭⲟⲙ ϩⲛ̅ ⲧⲉϥⲟⲩⲛⲁⲙ	 For he called upon the most high Lord; and he gave him strength in his right hand							
Wisdom of Jesus son of Sirach	47			 ⲉⲧⲁⲕⲉ ⲟⲩⲣⲱⲙⲉ ⲛ̅ϫⲱⲱⲣⲉ ϩⲙ̅ ⲡⲡⲟⲗⲉⲙⲉⲟⲥ ⲉϫⲓⲥⲉ ⲙ̅ⲡⲧⲁⲡ ⲙ̅ⲡⲉϥⲗⲁⲟⲥ.	to slay that mighty warrior, and set up the horn of his people.							
Wisdom of Jesus son of Sirach	47	6		 ⲁⲩϯⲉⲟⲟⲩ ⲛⲁϥ ϩⲛ̅ ϩⲉⲛⲧⲃⲁ ⲛ̅ⲧⲃⲁ ⲛ̅ⲧⲉⲓ̈ϩⲉ ⲁⲩⲱ ⲁⲩⲥⲙⲟⲩ ⲉⲣⲟϥ ϩⲛ̅ ⲛⲉⲥⲙⲟⲩ ⲙ̅ⲡϫⲟⲉⲓⲥ ϩⲙ̅ ⲡⲧⲣⲉⲩⲉⲓⲛⲉ ⲛⲁϥ ⲛ̅ⲟⲩϭⲣⲏⲡⲉ ⲛ̅ⲉⲟⲟⲩ.	 So the people honoured him with ten thousands, and praised him in the blessings of the Lord, in that he gave him a crown of glory.							
Wisdom of Jesus son of Sirach	47	7		 ⲁϥⲟⲩⲱϣϥ̅ ⲅⲁⲣ ⲛ̅ⲛ̅ϫⲁϫⲉ ⲉⲧⲙ̅ⲡⲉϥⲕⲱⲧⲉ ⲁⲩⲱ ⲁϥⲥⲉϣϥ̅ ⲛⲉⲫⲩⲗⲓⲥⲧⲓⲉⲓⲙ ⲉⲧⲟⲩⲃⲏϥ ⲁϥⲟⲩⲱⲥϥ̅ ⲙ̅ⲡⲉⲩⲧⲁⲡ ϣⲁ ϩⲣⲁⲓ̈ ⲉⲡⲟⲟⲩ.	 For he destroyed the enemies on every side, and brought to nought the Philistines his adversaries, and brake their horn in sunder unto this day.							
Wisdom of Jesus son of Sirach	47	8		 ⲁϥϯ ⲛ̅ⲟⲩⲉⲝⲟⲙⲟⲗⲟⲅⲏⲥⲓⲥ ϩⲛ̅ ⲛⲉϥϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ ⲉⲧⲟⲩⲁⲁⲃ ϩⲛ̅ ⲟⲩϣⲁϫⲉ ⲛ̅ⲉⲟⲟⲩ ⲁϥⲥⲙⲟⲩ ϩⲙ̅ ⲡⲉϥϩⲏⲧ ⲧⲏⲣϥ̅ ⲁⲩⲱ ⲁϥⲙⲉⲣⲉ ⲡⲉⲛⲧⲁϥⲧⲁⲙⲓⲟϥ.	 In all his works he praised the Holy One most high with words of glory; with his whole heart he sung songs, and loved him that made him.							
Wisdom of Jesus son of Sirach	47	9		 ...... ⲟⲩ ⲛ̅ϩⲛ̅ⲣⲉϥⲯⲁⲗⲗⲉⲓ ϩⲁⲑⲏ ..... ⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ ⲉⲧⲣⲉⲩϫⲱ ⲛ̅ⲟⲩⲗⲗⲉ ⲙ̅ⲡⲉϥϩⲣⲟⲟⲩ.	 He set singers also before the altar, that by their voices they might make sweet melody, and daily sing praises in their songs.							
Wisdom of Jesus son of Sirach	47	10		 ⲁϥϯ ⲛ̅ⲟⲩⲥⲁ ϩⲛ̅ ⲛ̅ϣⲁ ⲁⲩⲱ ⲁϥⲕⲟⲥⲙⲓ ⲛ̅ⲛⲉⲟⲩⲟⲉⲓϣ ϣⲁ ⲑⲁⲏ	 He beautified their feasts, and set in order the solemn times until the end,							
Wisdom of Jesus son of Sirach	47			 ϩⲙ̅ ⲡⲧⲣⲉⲩⲥⲙⲟⲩ ⲉⲡⲉϥⲣⲁⲛ ⲉⲧⲟⲩⲁⲁⲃ ⲁⲩⲱ ⲛ̅ⲧⲉ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲱϣ ⲉⲃⲟⲗ ϫⲓⲛ ϩⲧⲟⲟⲩⲉ	that they might praise his holy name, and that the temple might sound from morning.							
Wisdom of Jesus son of Sirach	47	11		 ⲁ ⲡϫⲟⲉⲓⲥ ⲕⲁ ⲛⲉϥⲛⲟⲃⲉ ⲉⲃⲟⲗ ⲁⲩⲱ ⲁϥϫⲓⲥⲉ ⲙ̅ⲡⲉϥⲧⲁⲡ ⲛ̅ϣⲁ ⲉⲛⲉϩ:	 The Lord took away his sins, and exalted his horn for ever:							
Wisdom of Jesus son of Sirach	47			 ⲁϥϯ ⲛⲁϥ ⲛ̅ⲧⲇⲓⲁⲑⲏⲕⲏ ⲛ̅ⲛⲉⲣⲱⲟⲩ ⲁⲩⲱ ⲟⲩⲑⲣⲟⲛⲟⲥ ⲛ̅ⲉⲟⲟⲩ ϩⲙ̅ ⲡⲓⲥⲣⲁⲏⲗ.	he gave him a covenant of kings, and a throne of glory in Israel.							
Wisdom of Jesus son of Sirach	47	12		 ⲁϥⲧⲱⲟⲩⲛ ⲙⲛ̅ⲛ̅ⲥⲱϥ ⲛ̅ϭⲓ ⲡⲉϥϣⲏⲣⲉ ⲛ̅ⲥⲁⲃⲉ ⲁϥⲟⲩⲱϩ ϩⲛ̅ ⲟⲩⲟⲩⲱϣⲥ̅ ⲉⲃⲟⲗ ⲉⲧⲃⲏⲧϥ̅.	 After him rose up a wise son, and for his sake he dwelt at large.							
